   13,    9,-0.2120686859893000E-05,-0.2713768981966000E-05, 0.9988224639731000E-06, 0.9958963618859000E-06             
   13,   10, 0.7148433976073000E-05,-0.9393577208092000E-05, 0.1104557025224000E-05, 0.1104310802482000E-05             
   13,   11, 0.5028732241105000E-05,-0.7261160209125000E-05, 0.1195572669904000E-05, 0.1192403699629000E-05             
   13,   12,-0.6965385652373000E-05, 0.6602260013002000E-06, 0.9441765279066000E-06, 0.9472231263525000E-06             
   13,   13,-0.4103455251193000E-05, 0.4606279140958000E-06, 0.6993096999861000E-06, 0.7038058745038000E-06             
   14,    0,-0.2772392991353000E-05, 0.0000000000000000E+00, 0.2602258567546000E-05, 0.0000000000000000E+00             
   14,    1,-0.7822261005250000E-05,-0.4282998212107000E-05, 0.2589222236774000E-05, 0.2578302215191000E-05             
   14,    2, 0.9348477609421000E-06,-0.7550439210895000E-05, 0.2511986446549000E-05, 0.2533032976468000E-05             
   14,    3, 0.8801937103406000E-05, 0.1324207327977000E-04, 0.2376682306438000E-05, 0.2375156619037000E-05             
   14,    4,-0.5693151886077000E-05, 0.3279823942498000E-05, 0.2139275621073000E-05, 0.2138186012460000E-05             
   14,    5, 0.6364603163755000E-05,-0.5187903253351000E-05, 0.1953843839870000E-05, 0.1961979556460000E-05             
   14,    6, 0.3388735331590000E-07, 0.4628703133333000E-05, 0.1723653902552000E-05, 0.1732286216142000E-05             
   14,    7,-0.2932492068610000E-06, 0.1745033813442000E-05, 0.1580387789143000E-05, 0.1586549902271000E-05             
   14,    8, 0.5521765690901000E-05,-0.3493362003850000E-05, 0.1530346215957000E-05, 0.1527883475671000E-05             
   14,    9,-0.4154392331034000E-05,-0.5610858537765000E-05, 0.1311608269304000E-05, 0.1311477482102000E-05             
   14,   10,-0.9086595201999000E-06,-0.3201518830305000E-05, 0.1771929273949000E-05, 0.1747563917320000E-05             
   14,   11,-0.1549385677524000E-05,-0.2915895237308000E-05, 0.1793103505325000E-05, 0.1785140218802000E-05             
   14,   12, 0.3491079435103000E-05,-0.8326606452027000E-05, 0.1825592637330000E-05, 0.1820534423324000E-05             
   14,   13, 0.3341486458194000E-05,-0.5759021304204000E-05, 0.1450660786864000E-05, 0.1460753865415000E-05             
   14,   14, 0.9295798141347000E-05, 0.1013261685648000E-05, 0.1093369825924000E-05, 0.1091523819253000E-05             
   15,    0, 0.2928379659332000E-05, 0.0000000000000000E+00, 0.3914259157570000E-05, 0.0000000000000000E+00             
   15,    1, 0.4448044608529000E-05,-0.7021015612813000E-05, 0.3819200411468000E-05, 0.3795697490159000E-05             
   15,    2,-0.3250175133757000E-05,-0.6261460275117000E-05, 0.3725347527470000E-05, 0.3747227018559000E-05             
   15,    3,-0.9642108658985001E-06,-0.1348878840908000E-05, 0.3600280250424000E-05, 0.3607883735492000E-05             
   15,    4, 0.2916450265016000E-05,-0.5205169456066000E-05, 0.3199525753865000E-05, 0.3194475259905000E-05             
   15,    5,-0.3163829271026000E-05, 0.5038730422424000E-05, 0.2979550269217000E-05, 0.2979747887423000E-05             
   15,    6,-0.1587161764957000E-05,-0.4624117806594000E-05, 0.2758816762211000E-05, 0.2761796964351000E-05             
   15,    7, 0.5056964367263000E-05,-0.3869088707370000E-05, 0.2449450211574000E-05, 0.2455310710357000E-05             
   15,    8, 0.5710607645867000E-05,-0.2024713979343000E-05, 0.2307532974372000E-05, 0.2289990043672000E-05             
   15,    9, 0.1237695742717000E-05,-0.1908743220380000E-05, 0.2169636303629000E-05, 0.2177003628828000E-05             
   15,   10, 0.3745161372247000E-05, 0.6919414566179000E-05, 0.2073690405247000E-05, 0.2072380809261000E-05             
   15,   11,-0.3714062288315000E-05, 0.5466644144649000E-05, 0.2310994408424000E-05, 0.2341657791942000E-05             
   15,   12, 0.1187577323877000E-04,-0.4232878714702000E-05, 0.2783436020743000E-05, 0.2769876652518000E-05             
   15,   13,-0.8561007578956000E-05, 0.5805808444697000E-05, 0.2542177228385000E-05, 0.2545869647489000E-05             
   15,   14, 0.8947217988855000E-05,-0.4383046998441000E-05, 0.1976127522880000E-05, 0.1973983778362000E-05             
   15,   15,-0.1873838037555000E-05, 0.2576011986796000E-05, 0.1718051326781000E-05, 0.1716093874077000E-05             
   16,    0, 0.1990108800447000E-05, 0.0000000000000000E+00, 0.5649742572642000E-05, 0.0000000000000000E+00             
   16,    1,-0.1658787042493000E-05,-0.3478722171998000E-05, 0.5534008921962000E-05, 0.5504074473727000E-05             
   16,    2, 0.7183369862336000E-05,-0.4077860115718000E-05, 0.5389201627760000E-05, 0.5404493340804000E-05             
   16,    3,-0.5236211654313000E-05,-0.1246632513866000E-04, 0.5064223850651000E-05, 0.5068157549470000E-05             
   16,    4,-0.6975063610172000E-06,-0.3489797562290000E-05, 0.4641149478352000E-05, 0.4635445566574000E-05             
   16,    5,-0.7646614183748000E-05, 0.3949281162644000E-05, 0.4433968094396000E-05, 0.4424872798619000E-05             
   16,    6,-0.1107778583443000E-04, 0.8006471011758001E-05, 0.4060986852799000E-05, 0.4076661856764000E-05             
   16,    7,-0.3321358586081000E-05,-0.2685603003701000E-06, 0.3797350488549000E-05, 0.3827787772274000E-05             
   16,    8,-0.3073640637911000E-05, 0.4823107201941000E-05, 0.3428803697582000E-05, 0.3415046786334000E-05             
   16,    9, 0.7750943220678000E-05, 0.3203616337474000E-06, 0.3340101880320000E-05, 0.3349163945324000E-05             
   16,   10, 0.2247242808010000E-05, 0.3356903499804000E-05, 0.3294176460269000E-05, 0.3158057719339000E-05             
   16,   11,-0.1003889111684000E-04, 0.1201043592550000E-04, 0.3213007880630000E-05, 0.3183092450135000E-05             
   16,   12,-0.3909614041126000E-05, 0.3074115148297000E-05, 0.3489632625549000E-05, 0.3535696775460000E-05             
   16,   13,-0.1551047432960000E-05,-0.1142470373283000E-04, 0.4250287330404000E-05, 0.4257116337104000E-05             
   16,   14, 0.5812533273498000E-05, 0.6147745683303000E-06, 0.3506302034126000E-05, 0.3509096816239000E-05             
   16,   15, 0.4409815301131000E-05,-0.6535855431787000E-05, 0.2808142037272000E-05, 0.2814472586182000E-05             
   16,   16,-0.3857388156909000E-05, 0.1053974673991000E-05, 0.2615982223735000E-05, 0.2616796334147000E-05             
   17,    0, 0.3558827801910000E-05, 0.0000000000000000E+00, 0.5783883559615000E-05, 0.0000000000000000E+00             
   17,    1, 0.2317793787864000E-05, 0.3041446719153000E-05, 0.5709484255572000E-05, 0.5692918549051000E-05             
   17,    2,-0.4747956781070000E-05,-0.2143952618725000E-05, 0.5653181988938000E-05, 0.5657263704630000E-05             
   17,    3, 0.2295241639377000E-05,-0.6362079299718000E-06, 0.5547512632224000E-05, 0.5552693478943000E-05             
   17,    4,-0.2306134302598000E-05,-0.3984071176451000E-05, 0.5221912801496000E-05, 0.5217768013860000E-05             
   17,    5, 0.6440635219276000E-05, 0.1543232948168000E-05, 0.5100012221546000E-05, 0.5123390046268000E-05             
   17,    6,-0.1204489675390000E-05, 0.8314679428203000E-05, 0.4860270941349000E-05, 0.4865062652952000E-05             
   17,    7, 0.1086365791215000E-05, 0.1423099652840000E-05, 0.4568242986286000E-05, 0.4572791583835000E-05             
   17,    8, 0.2483567950313000E-05, 0.3151299670193000E-05, 0.4385364290971000E-05, 0.4381675547196000E-05             
   17,    9, 0.1219918724800000E-06,-0.1391937019131000E-05, 0.4147431793044000E-05, 0.4138312674367000E-05             
   17,   10, 0.4468106445206000E-05,-0.3683329554697000E-06, 0.4353982075537000E-05, 0.4391503271041000E-05             
   17,   11,-0.3990732654525000E-05, 0.9786632203936001E-05, 0.4065341759011000E-05, 0.4065264938319000E-05             
   17,   12, 0.5579061168367000E-05, 0.5858536204325000E-05, 0.4184656928998000E-05, 0.4207459788753000E-05             
   17,   13,-0.1135570564085000E-05,-0.1294875442273000E-04, 0.4552277330018000E-05, 0.4585140173089000E-05             
   17,   14,-0.5273979776381000E-06, 0.1087550314169000E-05, 0.4983133264447000E-05, 0.4991008687267000E-05             
   17,   15, 0.1922035523670000E-05, 0.1205845810811000E-04, 0.4359191842506000E-05, 0.4341002054344000E-05             
   17,   16, 0.3302074350159000E-05,-0.7147936813654000E-05, 0.3574952465282000E-05, 0.3590208191765000E-05             
   17,   17, 0.3171901423351000E-05,-0.6542723968040000E-05, 0.3602522446859000E-05, 0.3619079306288000E-05             
   18,    0,-0.2392469713295000E-05, 0.0000000000000000E+00, 0.5677771840389000E-05, 0.0000000000000000E+00             
   18,    1,-0.7296785859779000E-07, 0.5148796380684000E-05, 0.5658999664411000E-05, 0.5654282803678000E-05             
   18,    2,-0.2261314976936000E-05,-0.2981240237001000E-05, 0.5640331119081000E-05, 0.5640899849854000E-05             
   18,    3, 0.3676491276229000E-05, 0.6910704980401000E-06, 0.5575708524197000E-05, 0.5575740573035000E-05             
   18,    4,-0.1937223326793000E-05,-0.8505071467301000E-07, 0.5503186877897000E-05, 0.5502906153492000E-05             
   18,    5,-0.2726423266329000E-05,-0.3083817018814000E-05, 0.5475550306998000E-05, 0.5473518073368000E-05             
   18,    6, 0.6290456448930000E-06,-0.1695069629005000E-05, 0.5366773399135000E-05, 0.5371647625774000E-05             
   18,    7, 0.2007258113448000E-05, 0.1115989617739000E-05, 0.5265943565802000E-05, 0.5267663124824000E-05             
   18,    8, 0.7274689031261000E-05,-0.2771355218384000E-05, 0.5209632173700000E-05, 0.5211844237620000E-05             
   18,    9,-0.1162976856532000E-04, 0.4578192810062000E-05, 0.5132886339035000E-05, 0.5133724868188000E-05             
   18,   10, 0.1337569095359000E-05,-0.7977600136953000E-06, 0.5057346607671000E-05, 0.5057759955128000E-05             
   18,   11, 0.3853269191383000E-05, 0.4272550859707000E-05, 0.5111401813541000E-05, 0.5107011375489000E-05             
   18,   12,-0.2863344162673000E-05, 0.9940365199309000E-06, 0.4893610732402000E-05, 0.4869336518063000E-05             
   18,   13,-0.7086265798951000E-06, 0.3835622147549000E-05, 0.5002481109584000E-05, 0.4988400001689000E-05             
   18,   14, 0.3830736406363000E-05,-0.8279489200351000E-06, 0.5257658621698000E-05, 0.5260901380191000E-05             
   18,   15,-0.5546729403805000E-06,-0.4685739867828000E-05, 0.5376044540587000E-05, 0.5365952051840000E-05             
   18,   16,-0.6069095265747000E-06,-0.2864609268589000E-05, 0.5006335803754000E-05, 0.5006199216374000E-05             
   18,   17,-0.2778696421117000E-05,-0.3215270835695000E-06, 0.4668026248068000E-05, 0.4673432250408000E-05             
   18,   18, 0.4862336838126999E-06,-0.4885243974625000E-05, 0.4733558666651000E-05, 0.4732933343047000E-05        
